290.484 203.469
157.972 127.391
353.972 347.686
171.903 194.409
181.008 265.88
329.324 251.432
199.847 213.828
66.3444 240.985
351.78 200.221
224.824 70.6441
37.252 165.55
207.093 112.182
135.925 161.551
254.062 74.0365
87.9255 213.833
135.002 128.798
235.522 178.251
345.968 155.641
186.722 173.207
206.935 278.097
70.1105 212.665
192.721 307.992
234.384 265.319
202.766 135.276
266.657 194.963
209.517 251.559
97.56 358.953
198.295 310.861
156.326 308.924
185.771 373.623
142.432 188.34
313.667 275.624
198.326 160.408
268.954 371.793
127.514 189.247
90.5645 349.025
292.58 258.957
162.913 200.883
164.922 99.7283
244.641 297.989
166.094 148.082
101.054 319.78
129.396 223.129
190.1 72.226
356.39 205.102
345.737 93.4047
22.0866 219.63
295.333 136.832
243.286 192.856
190.66 263.362
57.7394 238.504
60.1102 332.117
62.1155 332.537
83.2339 95.2183
158.136 258.23
129.725 178.713
209.674 182.149
245.359 367.21
365.802 355.098
343.26 305.647
94.9888 37.3648
276.75 37.3001
185.398 189.679
344.942 142.599
44.7912 294.427
376.479 248.157
394.235 359.539
321.808 91.2403
200.658 39.3105
309.649 369.026
173.58 111.775
240.824 81.4698
241.624 142.261
350.08 10.1156
242.938 186.116
223.898 326.671
72.6751 375.653
265.002 36.7447
191.086 35.7382
112.742 219.509
295.321 371.298
267.1 257.568
344.093 72.8976
344.245 75.6656
375.686 215.462
202.42 264.857
226.493 122.874
325.674 295.596
170.798 118.819
191.164 195.933
131.988 98.1783
73.7961 133.207
281.178 135.256
282.188 194.672
213.479 322.575
192.113 226.495
236.308 98.3881
157.853 89.5145
245.009 324.546
97.0522 389.735
256.41 259.206
122.342 21.2127
320.027 324.946
292.536 373.161
192.843 367.062
233.821 232.769
386.739 212.597
301.97 315.586
350.743 230.992
109.061 224.36
271.204 266.65
155.969 182.232
240.255 101.615
184.839 106.098
237.222 241.939
351.959 308.907
210.677 318.378
114.64 57.8118
197.139 263.897
309.666 339.104
164.059 98.4986
321.494 224.469
25.858 212.81
238.172 342.607
209.265 229.443
266.557 286.06
344.335 255.51
369.773 209.219
180.58 196.583
107.612 215.153
255 103.113
150.223 324.38
261.984 96.763
92.0176 221.802
287.238 21.0931
251.38 61.003
262.601 95.8973
33.3054 326.873
295.007 69.152
206.138 165.993
240.653 37.3217
230.462 237.561
123.3 286.875
91.5227 187.585
28.4965 326.648
297.599 73.8795
14.5651 150.203
284.545 289.527
214.034 201.105
288.073 223.052
54.3192 22.9322
87.5222 284.298
210.417 250.527
61.5919 259.014
227.59 121.032
176.721 176.492
93.5676 304.651
274.424 141.16
50.5643 324.511
169.328 105.309
355.781 187.868
112.821 109.325
177.441 261.013
259.359 75.8923
226.512 378.937
129.061 208.616
228.205 106.805
119.202 140.225
317.393 367.138
113.598 336.416
260.845 67.1245
204.602 135.066
9.44041 279.962
201.92 183.068
261.598 201.012
273.472 69.5514
214.499 381.498
196.178 196.132
320.75 163.312
88.3742 292.778
153.973 26.9672
273.706 234.813
125.451 79.4396
187.39 94.8344
309.943 287.062
181.824 64.3641
180.525 169.357
246.325 54.7429
339.301 127.246
287.581 213.767
198.97 350.863
385.183 25.6703
283.936 327.892
57.7613 128.372
151.434 61.9686
101.741 287.634
316.274 231.081
303.6 74.4233
100.215 146.051
272.989 247.5
359.644 222.987
50.5086 358.318
47.8837 98.5933
124.071 78.2744
135.608 309.174
111.004 296.763
381.25 140.836
183.226 53.279
200.098 246.112
288.467 41.6278
72.471 278.518
212.961 227.283
185.36 283.952
114.46 269.824
259.71 263.393
131.329 130.121
206.264 311.872
56.8283 111.923
169.024 378.231
313.472 312.613
184.658 219.88
379.618 286.3
279.025 336.568
136.574 165.353
128.509 194.245
217.514 177.267
186.884 378.804
124.436 260.777
325.469 96.9491
120.464 33.2149
366.032 224.729
277.211 69.8466
305.1 276.026
172.081 259.028
169.395 240.452
202.378 119.222
233.075 371.079
238.321 23.8634
104.135 132.922
84.9301 180.426
86.3424 297.926
127.546 221.452
216.114 172.708
113.007 279.758
372.456 373.769
271.626 383.006
175.797 72.6459
182.9 228.879
129.544 146.934
112.5 190.857
205.712 163.272
191.44 374.328
298.588 108.638
215.866 12.7364
360.337 232.864
262.978 229.138
281.149 96.5196
157.089 289.059
388.248 361.377
247.662 79.6169
229.364 160.581
66.6542 321.739
189.342 185.168
355.847 252.569
201.309 155.202
97.5154 308.194
358.886 202.819
296.197 231.968
258.887 325.529
274.562 215.545
131.882 231.553
377.567 174.407
283.373 142.961
228.008 52.5798
96.7642 188.298
192.791 215.416
19.2614 23.9178
243.091 345.888
110.032 97.2035
179.375 77.9022
150.296 254.005
316.519 38.9094
43.0273 112.871
74.0229 188.675
70.2013 48.3419
290.471 156.138
75.2603 124.451
48.7898 24.0329
170.504 50.2737
24.4044 17.9182
45.0703 257.738
227.113 180.566
253.105 320.631
82.266 27.5371
252.15 185.68
261.264 263.537
86.6815 124.69
362.993 215.638
39.5142 354.394
138.454 298.47
201.693 211.56
217.296 114.796
274.614 38.3618
193.249 333.668
251.992 330.84
190.677 362.162
149.621 166.585
171.126 275.479
177.284 258.044
181.209 202.104
207.187 99.7435
347.222 16.1053
199.766 205.01
156.112 194.084
284.427 240.112
190.43 149.833
176.271 111.02
275.915 214.168
232.656 218.552
56.2419 285.385
323.087 275.513
155.152 294.968
82.7739 139.008
269.104 350.326
343.546 206.341
285.635 141.765
200.334 61.355
224.399 57.0716
221.305 174.227
349.391 249.289
90.3872 170.338
276.673 125.919
33.9668 258.406
134.442 259.513
315.495 298.285
176.153 126.847
226.318 160.624
382.759 210.059
256.404 119.477
353.433 241.248
211.133 156.102
232.701 386.412
200.597 296.572
322.596 139.929
20.5597 283.265
364.364 235.152
208.017 183.03
307.352 243.145
200.816 215.292
113.058 275.894
76.0417 347.443
241.624 133.473
179.71 292.495
156.139 182.223
131.826 324.402
292.116 163.858
252.112 179.902
254.489 300.8
291.803 206.1
132.282 130.159
258.686 51.5123
370.853 183.481
56.5686 233.451
274.391 166.229
11.8631 158.86
171.394 260.033
211.94 195.319
354.389 247.651
204.17 114.692
71.6732 72.2122
263.424 265.116
234.681 49.8079
248.601 114.076
118.876 270.475
332.746 213.049
192.939 167.648
54.2108 190.555
289.597 281.326
92.0233 287.234
311.849 156.421
285.853 163.203
227.429 192.713
155.401 302.442
231.904 290.107
241.865 142.037
64.0484 341.8
90.8607 275.661
156.979 170.741
170.242 144.243
95.4286 233.242
314.087 211.435
335.41 314.663
300.431 205.984
122.511 139.909
260.666 131.41
255.265 131.385
218.175 358.903
279.832 154.342
234.871 286.823
166.476 238.062
259.753 176.507
282.107 199.852
135.44 161.452
184.173 243.969
282.234 270.256
298.074 324.243
304.989 44.1964
202.444 211.688
376.067 194.819
235.894 388.661
390.651 106.249
186.128 247.134
263.59 316.659
275.687 99.9935
214.051 125.107
285.575 116.297
144.41 288.138
303.555 79.2506
162.31 260.273
147.003 255.053
377.203 59.0901
373.553 270.836
97.3111 25.452
270.476 226.443
373.643 116.973
356.919 192.692
286.136 138.584
238.026 242.78
127.617 257.456
308.927 161.336
199.521 337.406
151.358 190.972
41.4142 223.992
203.456 245.58
165.726 328.552
396 325.066
309.857 338.64
72.1449 186.132
120.726 324.292
263.479 133.445
332.492 191.222
214.794 83.2456
140.413 93.0065
163.49 106.25
106.798 199.332
366.575 173.899
235.032 130.896
76.9646 179.064
147.738 367.871
214.248 325.572
209.135 26.6921
75.7968 77.2235
322.388 239.42
82.8324 93.3491
189.661 97.7798
390.633 299.22
200.819 155.956
73.5462 210.015
392.215 278.968
274.242 271.587
185.598 184.389
64.5925 211.925
192.306 89.7176
176.631 320.512
30.5808 200.886
136.921 28.6841
179.705 205.99
127.995 39.3151
182.723 252.72
340.681 25.5608
286.358 362.472
302.922 339.821
160.467 58.974
163.153 171.532
118.698 191.271
268.716 124.904
361.762 92.5993
19.8957 153.317
249.04 183.362
138.446 256.604
221.095 250.913
135.62 228.311
179.97 243.926
164.927 216.514
47.479 170.09
165.511 198.66
30.3271 195.751
237.154 107.544
200.94 115.604
63.9217 149.888
232.898 117.474
205.056 47.0373
377.094 234.7
365.637 265.719
270.996 246.074
141.081 243.331
298.855 170.925
89.2931 105.849
162.604 142.875
221.827 212.827
301.235 170.845
133.173 74.5734
361.655 300.459
294.621 298.083
75.3415 180.552
132.928 127.312
33.2683 30.2751
96.135 203.231
142.776 290.298
86.7107 294.589
232.065 66.4562
280.663 66.4729
137.891 295.087
370.749 114.136
83.7491 196.282
229.787 90.1694
197.309 344.173
295.663 152.374
146.44 338.16
209.049 59.6213
130.627 117.546
63.8541 394.533
360.667 164.173
328.684 159.19
197.261 18.3095
269.575 178.113
94.268 153.529
148.897 297.768
198.488 245.69
229.285 245.197
256.369 307.236
196.333 184.892
203.608 250.537
110.256 82.0664
154.318 281.033
150.985 107.669
139.772 279.266
283.132 379.086
138.275 166.028
313.267 94.9023
75.4396 1.51197
235.461 163.52
230.142 165.209
183.605 166.934
343.523 239.383
222.144 42.9309
209.608 24.0077
84.891 40.4286
262.986 19.018
30.7563 269.981
230.028 276.856
166.009 274.611
149.087 217.851
274.64 200.523
164.488 118.599
177.224 231.559
259.932 371.55
207.293 342.215
121.204 188.487
334.909 111.064
91.7016 230.703
54.4836 93.169
250.216 330.124
107.822 87.7327
161.297 192.95
163.587 299.537
260.106 240.5
303.33 127.444
215.599 209.003
187.177 212.271
85.7204 196.887
102.402 292.424
287.327 75.4511
101.872 262.774
172.766 168.707
36.8112 119.666
146.045 358.931
158.197 199.567
109.79 287.109
354.283 333.936
121.622 351.909
345.587 262.853
36.4237 203.577
185.037 88.7961
274.232 278.341
245.172 48.4492
122.784 291.988
181.304 263.655
345.122 39.0673
308.301 236.389
129.892 305.698
107.086 258.612
386.129 75.1749
102.675 313.337
216.172 171.629
334.505 259.744
166.749 317.589
94.8683 325.136
32.8371 192.998
358.57 146.752
174.605 53.378
256.955 185.07
335.2 92.879
82.9445 203.451
342.292 359.793
131.37 155.774
200.819 216.669
211.035 304.949
263.766 150.836
306.139 273.211
90.1541 51.151
109.042 369.473
28.7934 332.849
193.693 144.656
365.686 66.315
214.705 193.345
301.445 275.966
365.283 221.246
105.808 237.586
242.088 154.089
190.046 178.726
126.045 286.226
77.0793 247.14
181.86 238.104
235.412 181.14
241.815 218.322
48.1185 360.33
123.734 213.392
383.811 40.4174
137.03 157.638
273.379 108.445
151.74 137.415
193.725 207.633
205.004 102.647
194.186 271.778
250.911 166.916
345.818 221.562
300.164 110.589
71.6983 343.209
262.945 289.6
255.457 189.843
111.383 313.272
203.484 116.445
178.047 303.406
218.272 329.016
388.993 212.059
278.458 250.24
211.155 98.4062
286.005 211.468
189.209 72.7008
294.271 215.31
282.372 81.0853
164.784 155.87
92.84 342.971
353.997 255.681
127.551 331.015
271.318 23.5947
160.706 210.06
119.37 221.989
190.507 299.068
128.475 148.209
93.6092 191.815
81.0164 19.226
138.509 272.184
199.66 103.587
196.44 234.917
235.431 323.516
248.37 107.915
175.325 202.601
303.251 136.442
211.458 232.115
52.034 218.2
210.674 231.292
146.784 89.6095
310.38 169.726
3.38938 148.822
123.765 377.7
245.033 199.94
30.4192 74.4731
75.7461 188.474
302.245 91.855
279.182 25.2111
82.6358 118.126
358.403 82.2491
298.827 105.616
86.9481 107.781
110.697 228.686
173.808 344.339
356.475 86.7836
67.6133 303.906
19.2407 221.002
220.258 104.771
235.583 124.644
292.857 217.942
323.325 50.5386
154.084 273.362
172.056 168.111
255.081 219.399
313.42 89.9584
67.9565 242.815
208.081 202.172
87.4789 295.884
262.918 64.4585
210.242 226.113
69.1889 166.607
296.604 261.046
54.6821 54.8469
360.729 302.564
350.893 102.373
164.736 90.8399
41.244 344.016
333.356 236.429
147.602 260.036
121.809 148.533
52.3463 84.5347
266.733 179.157
236.395 258.68
68.1477 237.289
215.287 133.362
354.213 356.922
167.488 113.303
359.313 220.68
253.945 220.72
144.92 157.397
238.324 125.97
365.197 157.802
213.27 276.263
272.082 230.269
98.715 69.0876
213.817 63.8567
216.825 152.566
183.481 235.657
269.953 269.671
211.765 113.873
357.312 170.004
320.287 196.68
170.669 255.128
283.555 180.631
309.806 72.2234
325.33 365.661
175.124 76.7298
79.175 289.486
19.984 355.858
67.5871 160.726
145.455 138.906
236.236 78.3966
78.9304 279.537
312.943 272.394
223.497 151.796
35.1327 350.096
250.112 347.199
282.373 277.834
239.447 82.6631
105.983 277.169
162.581 213.117
308.097 104.172
145.52 359.026
161.239 70.469
316.72 273.738
72.8306 190.238
317.924 258.958
269.218 267.727
187.636 99.9456
293.178 215.817
337.849 311.333
245.568 164.626
187.001 310.613
226.273 136.007
290.093 139.998
132.219 168.779
260.087 247.037
325.045 51.2293
216.917 168.533
121.817 295.109
290.975 346.253
214.012 220.871
173.604 235.816
242.894 345.991
258.099 350.227
196.772 138.416
240.734 183.527
190.399 72.3614
222.351 147.403
244.286 349.256
205.492 85.8914
106.639 143.648
280.706 174.344
116.881 262.112
284.01 104.162
122.199 321.581
111.982 304.618
144.507 114.962
328.275 175.548
161.105 81.9327
266.598 326.224
237.657 346.862
97.2665 221.186
266.194 261.312
170.101 232.471
325.75 353.862
216.29 190.276
166.809 242.354
329.946 84.772
137.994 182.046
173.763 210.688
296.671 154.878
82.817 53.3368
213.764 156.932
140.29 218.378
246.946 64.7571
55.491 305.259
247.631 119.032
347.11 272.363
258.348 147.144
222.226 227.832
106.348 251.52
131.842 277.408
206.952 53.1503
98.4932 108.573
268.104 80.3624
353.234 152.305
49.3349 59.2186
224.865 128.537
33.1603 253.277
219.042 259.061
324.557 371.603
111.941 195.96
85.9918 347.78
315.886 248.189
349.095 196.525
256.812 60.2721
102.427 217.874
351.537 325.183
236.711 196.25
242.752 135.167
366.421 161.535
171.161 237.141
305.281 46.3375
74.9925 154.62
159.171 209.442
236.73 74.432
270.616 210.929
268.831 168.164
129.692 352.886
113.169 334.953
122.738 375.904
156.952 317.922
117.232 135.061
256.011 338.263
116.109 165.694
308.598 323.119
210.589 269.826
344.362 211.911
195.307 83.5049
211.986 203.76
316.639 210.01
324.177 313.871
114.227 151.442
261.228 299.191
74.6304 360.764
220.248 182.352
336.716 140.658
310.607 296.77
135.98 191.697
186.101 182.597
100.13 15.1118
281.503 247.051
67.9507 229.005
189.3 24.7446
126.02 246.195
359.195 241.043
313.331 326.391
193.636 118.088
296.154 173.699
248.472 19.1547
287.126 357.654
279.788 262.186
170.065 356.072
249.601 183.716
315.152 223.754
297.211 62.6246
206.34 284.751
184.697 301.149
259.231 85.7126
163.386 177.493
186.102 252.011
387.318 129.949
236.166 287.511
206.052 105.149
163.207 346.789
80.195 56.6128
364.284 129.747
195.714 52.4219
369.15 245.114
307.415 234.354
143.591 198.496
56.6396 28.0516
71.3329 211.877
129.712 228.755
268.224 183.916
258.239 219.351
279.919 364.28
127.491 228.201
259.549 326.528
95.3359 239.358
187.36 133.99
186.225 224.396
78.5733 78.5904
199.431 117.471
87.3588 274.283
100.829 44.7752
170.16 285.03
330.854 102.292
77.9428 234.082
247.677 229.993
212.608 41.2866
209.749 256.726
217.365 220.556
289.491 104.796
126.754 182.101
202.422 224.324
21.1663 64.188
209.521 131.527
164.511 193.348
218.835 242.452
294.027 280.282
154.685 344.481
246.011 221.11
72.9692 151.345
141.729 321.429
58.4073 358.212
305.851 179.159
153.602 87.1538
241.443 323.12
87.9042 169.567
270.611 174.535
302.731 153.589
172.159 75.1811
117.658 92.4555
250.866 261.682
18.7982 219.574
140.409 368.844
269.981 201.971
133.45 141.391
152.288 363.278
5.6171 242.459
28.3055 19.8404
262.482 21.4765
196.581 98.4318
190.456 64.1757
6.46228 372.085
47.6029 221.067
288.291 78.7079
197.397 366.826
257.427 292.301
231.079 254.86
319.086 233.748
387.554 351.706
181.374 97.741
111.389 160.602
313.371 33.0628
178.54 149.052
201.027 329.241
330.373 171.417
252.522 179.817
213.132 309.034
280.385 315.812
308.101 62.5806
169.859 248.697
290.031 321.545
222.478 321.126
174.18 127.79
279.254 213.64
118.317 353.931
302.849 211.187
230.762 348.522
328.64 303.454
176.162 283.833
337.828 146.507
282.865 46.0564
156.635 372.742
67.7508 365.712
137.526 137.727
357.172 169.687
309.029 256.111
231.146 217.049
249.631 164.203
38.0158 164.754
71.3893 238.972
325.1 163.036
97.1648 142.651
233.701 124.415
66.6455 263.189
55.7366 105.516
290.495 93.1282
302.117 180.482
189.315 359.771
293.521 247.791
244.408 147.786
215.373 171.782
16.9119 211.839
82.371 244.92
59.5682 195.95
104.685 274.423
169.517 57.6937
242.646 237.778
119 199.786
80.866 268.012
155.537 113.122
262.737 314.919
295.037 160.876
111.928 95.2983
88.7135 273.128
232.395 144.263
246.327 374.111
6.6253 287.892
364.81 180.985
236.697 249.877
333.118 252.359
149.321 323.376
376.532 63.6673
24.5661 265.228
268.239 77.8088
177.74 244.535
75.5257 235.178
287.41 193.53
200.288 10.2509
55.4859 281.558
340.891 93.0282
37.0918 371.365
112.138 80.8022
216.759 152.562
217.384 32.5305
309.287 310.217
218.051 267.313
317.744 233.721
22.3421 211.713
86.4297 212.661
180.801 194.573
210.057 127.233
24.9059 368.813
193.768 225.969
180.358 370.836
55.2192 330.689
282.113 171.412
72.1152 104.856
255.615 95.6326
149.183 141.852
215.939 186.175
266.311 321.679
53.4541 103.824
310.93 225.016
80.1927 44.3735
358.751 351.697
303.337 221.672
191.498 348.1
65.1809 334.11
63.3391 325.909
214.675 166.24
132.29 171.416
204.638 253.114
91.2349 353.012
263.496 367.058
363.616 45.2532
94.0974 253.671
231.179 218.658
138.425 299.57
262.204 358.37
122.533 102.784
311.96 303.861
267.774 87.013
197.205 194.161
124.371 373.784
188.376 10.4398
251.425 332.506
250.209 86.2635
388.053 39.3591
121.397 231.101
195.33 196.314
195.124 244.016
63.1913 182.938
123.877 182.813
161.751 297.116
299.086 275.127
264.822 312.016
319.366 147.924
263.729 242.421
272.833 183.31
318.7 211.052
79.8287 81.3424
217.213 255.16
351.472 114.755
153.859 263.284
92.8936 337.831
227.015 359.736
291.103 362.577
155.123 242.03
54.6838 158.52
326.023 253.649
170.977 286.234
62.309 233.699
230.816 337.307
214.575 286.043
274.134 234.09
28.5744 366.467
287.767 46.177
162.921 95.2741
326.429 179.41
36.5692 230.135
243.526 357.849
187.787 86.2818
88.5857 37.0707
195.941 165.891
315.838 182.038
242.205 214.178
207.022 303.679
371.606 149.527
244.805 264.247
154.023 80.4977
162.718 11.7594
66.2514 323.203
61.7345 323.247
7.8176 46.969
278.691 303.123
219.597 270.719
210.218 149.478
374.595 338.718
31.9103 270.657
183.02 193.137
270.54 182.926
326.344 219.169
188.548 89.6384
44.468 97.9065
179.563 123.967
77.3836 196.247
210.194 209.526
119.348 299.555
161.907 209.415
282.314 38.3683
295.791 79.592
160.591 245.782
116.032 236.286
74.9812 81.857
292.491 197.086
129.159 233.574
256.107 207.194
180.952 266.288
294.664 321.241
136.605 100.171
348.605 235.142
179.45 70.3361
257.549 301.268
284.889 48.6639
246.238 92.7262
184.793 20.2026
157.847 73.5724
222.771 310.723
114.408 318.922
327.889 246.976
124.686 121.483
171.64 218.284
65.5905 263.78
109.627 206.396
110.572 308.934
144.716 205.229
241.943 239.24
285.328 206.857
228.438 89.8
262.704 254.426
157.369 85.3889
111.697 287.287
282.539 135.666
200.589 192.47
321.079 327.081
240.415 280.333
277.777 161.767
42.7431 317.586
148.486 318.236
78.6016 216.332
99.7587 26.8889
176.641 155.821
302.732 307.519
172.252 193.387
387.069 137.956
279.476 64.7912
355.198 217.982
72.5384 128.124
54.432 261.908
292.625 315.461
330.38 49.8081
156.129 264.102
211.987 101.776
220.821 286.485
32.5612 29.1667
340.924 367.91
217.928 255.54
185.582 65.4759
58.1422 236.205
316.063 209.458
86.5612 32.2057
82.9255 134.524
351.11 258.345
348.221 253.851
88.0512 92.9484
289.775 226.451
175.442 215.132
304.37 325.994
288.683 208.484
276.146 167.929
56.9696 142.67
221.553 78.1918
244.046 313.644
198.418 77.8608
341.966 175.019
97.1414 229.408
334.737 17.8513
75.0509 79.0411
197.444 272.229
155.152 331.262
292.494 289.391
200.801 281.547
344.312 385.912
185.104 98.9396
241.304 108.475
54.194 82.5024
386.458 248.997
50.7558 133.116
122.356 254.617
254.465 142.095
269.181 292.557
87.9295 168.895
306.263 335.255
167.218 283.549
105.614 341.519
372.104 61.5493
79.5734 360.406
86.4155 226.984
288.264 365.444
135.88 201.207
177.512 147.063
163.458 262.705
216.361 54.267
205.077 347.48
24.198 265.305
298.563 181.37
145.026 346.624
339.387 150.835
363.338 224.455
290.004 307.926
215.368 121.916
166.693 282.771
126.326 57.3864
39.8277 160.361
231.675 111.131
101.098 179.368
330.486 234.439
205.556 252.283
134.444 350.388
174.42 25.4509
204.674 243.906
64.4672 181.107
153.167 63.1645
218.116 234.404
216.017 86.8444
106.996 128.752
147.295 113.767
83.3416 125.507
208.063 140.179
154.117 238.793
282.985 322.971
67.3886 193.988
81.6631 327.491
132.783 183.641
68.7771 332.177
139.519 230.667
245.059 179.127
151.038 73.2736
198.122 254.263
108.121 203.704
116.458 195.803
46.2725 351.702
238.789 281.08
300.375 101.402
42.5851 254.122
157.631 243.869
317.88 161.891
302.702 134.177
102.585 126.782
398.527 330.393
48.0928 252.251
182.951 163.265
219.294 152.504
273.759 103.664
109.075 212.284
177.377 27.2516
271.858 273.692
334.036 323.461
243.829 138.109
295.925 144.803
307.069 66.3508
342.895 108.929
190.317 73.6147
271.591 214.137
180.827 231.461
286.525 276.666
163.201 254.56
202.91 201.999
50.6424 220.249
146.227 118.387
168.712 338.245
232.51 112.845
134.253 259.882
39.4798 176.839
164.311 37.4249
173.082 253.217
206.436 195.8
312.904 281.875
254.996 194.636
103.06 215.427
228.179 188.527
152.283 235.618
60.627 103.439
352.248 79.1168
112.512 62.7111
361.075 332.889
179.432 371.432
150.521 204.01
249.428 257.161
244.05 285.014
261.075 36.1574
161.927 198.557
232.169 204.406
226.087 162.415
372.241 301.363
169.751 255.889
195.605 146.111
281.588 53.1114
320.808 92.5419
148.099 54.3831
350.843 126.505
249.729 119.325
253.729 235.667
192.673 161.132
163.063 126.004
194.63 149.876
146.774 182.316
134.994 337.098
286.226 205.653
84.3909 113.913
310.239 276.109
67.7711 177.881
120.404 215.504
204.362 195.737
66.8029 288.426
219.164 162.662
279.241 179.416
301.112 305.953
209.435 273.744
311.663 121.348
161.266 122.459
77.5149 119.704
276.327 29.1785
39.6213 205.019
386.75 90.0594
362.811 234.057
193.518 292.078
219.065 366.81
267.688 260.906
282.768 74.3801
323.414 306.74
182.826 221.692
270.988 282.504
373.983 154.389
179.843 78.6286
150.269 132.692
209.652 264.996
112.061 251.75
269.123 232.437
116.341 234.391
103.189 215.42
24.9735 81.7197
78.6594 362.025
309.139 288.305
108.374 318.502
212.336 284.73
217.415 111.078
147.773 170.205
127.365 171.492
229.664 164.042
105.799 163.746
40.2982 67.7392
141.323 287.877
280.926 380.695
145.095 36.5571
77.7568 137.007
66.5625 377.002
27.4852 260.419
237.312 179.873
227.675 50.4373
260.012 249.911
174.995 385.606
33.5635 338.495
144.255 387.466
257.019 262.534
355.446 216.981
200.87 120.634
122.495 205.01
196.967 255.693
136.624 57.278
276.517 312.742
210.073 59.551
371.774 184.186
46.652 315.84
65.0488 228.18
369.183 139.292
288.145 35.0863
143.13 139.084
149.087 186.173
94.1794 126.153
190.157 248.718
232.155 184.816
195.113 133.13
228.918 216.121
157.174 22.1251
154.654 172.982
256.026 254.694
331.008 269.469
175.218 262.625
4.06761 56.2042
262.867 176.574
292.454 174.976
270.703 280.296
76.9318 299.81
283.789 148.866
254.157 289.277
114.643 49.9149
260.504 106.527
183.428 296.149
297.65 177.993
71.2079 160.847
277.002 208.451
264.277 302.825
100.641 161.5
277.119 11.3913
112.03 341.319
105.473 377.221
121.292 140.313
378.34 86.2372
211.909 304.013
159.031 97.3352
147.849 231.82
78.9516 96.0559
250.485 180.004
227.346 225.218
70.8907 50.851
124.532 257.057
160.776 72.3275
174.284 242.496
66.9484 52.5697
285.148 247.861
347.317 223.455
232.098 85.2157
292.232 271.559
308.815 329.858
169.215 160.807
293.657 156.293
144.549 160.896
222.397 347.197
49.7464 312.563
49.6489 105.55
227.495 143.275
161.59 149.342
244.465 263.152
146.113 108.054
299.263 108.999
186.364 273.661
334.534 349.27
61.616 229.769
75.8831 232.819
133.539 251.386
166.646 202.469
142.978 290.743
327.867 269.069
243.539 81.0079
388.934 281.745
129.62 371.512
136.906 243.471
97.5435 178.862
107.142 94.8675
191.057 155.641
235.055 78.4984
208.693 337.41
95.2167 236.129
351.179 122.516
212.834 196.953
345.522 313.008
152.822 260.322
228.399 57.8665
255.951 166.071
20.8694 372.459
344.838 143.771
97.1829 290.884
187.262 175.481
67.9386 84.7832
285.855 298.761
19.7619 322.52
238.276 117.419
230.111 303.938
295.828 100.84
310.012 157.134
269.516 123.327
195.539 263.95
74.3456 266.925
378.555 193.372
99.9127 276.974
127.046 136.714
101.003 176.145
249.719 257.529
128.689 321.878
149.397 218.517
103.812 260.33
238.012 229.158
119.466 194.665
200.703 97.6408
146.151 292.692
183.312 197.872
265.019 197.127
216.762 286.085
301.05 121.336
141.681 55.9389
200.215 254.866
371.056 317.993
376.542 361.351
127.074 41.538
101.406 256.221
160.036 185.494
233.135 104.928
4.81389 171.687
294.366 300.537
211.973 201.562
358.561 230.077
347.515 51.5788
310.18 238.935
228.689 284.764
392.535 254.465
114.025 353.008
265.905 84.071
90.7283 225.17
288.538 90.3096
237.49 181.006
226.114 52.9492
123.615 148.957
198.392 176.796
331.729 64.8548
210.28 71.1048
252.346 104.971
357.04 142.078
273.359 104.658
311.339 154.494
200.465 340.04
232.917 33.7252
248.18 168.055
189.603 248.874
345.644 66.3405
132.874 149.198
