154.398 149.999 740.98
211.183 239.297 750
156.209 183.314 750
196.648 233.062 750
230.672 182.89 750
220.801 193.927 750
154.373 164.107 750
172.911 210.367 750
168.687 237.263 750
190.138 153.781 750
250.001 209.381 724.24
183.884 241.498 750
224.528 174.959 750
161.673 198.277 750
222.726 214.026 750
150 204.022 698.6
209.41 214.465 750
196.345 150 686.06
208.811 185.19 750
161.304 230.373 750
168.184 204.89 750
236.555 220.751 750
181.188 224.518 750
187.977 204.576 750
248.691 171.662 750
224.671 149.998 743.46
175.727 231.484 750
250 211.1 669.94
197.068 169.952 750
202.841 222.115 750
150 244.492 745
205.771 248.631 750
222.102 218.77 750
183.595 187.532 750
250.002 186.547 715.44
216.328 168.853 750
174.762 182.813 750
151.462 242.724 750
219.631 222.081 750
227.09 229.316 750
155.531 235.492 750
230.496 217.645 750
243.842 247.527 750
248.138 175.161 750
191.628 174.597 750
166.79 241.328 750
158.952 202.889 750
152.956 154.723 750
170.84 227.573 750
213.78 243.741 750
159.082 150.723 750
225.277 250 690.92
164.567 162.657 750
234.599 218.176 750
212.485 235.777 750
194.232 206.498 750
190.923 190.986 750
191.736 169.904 750
199.841 238.679 750
244.997 164.629 750
222.588 214.227 750
175.978 236.503 750
193.093 231.854 750
178.326 192.9 750
233.983 177.812 750
223.421 243.684 750
177.241 221.514 750
151.072 221.219 750
219.411 200.497 750
178.64 226.997 750
214.553 227.514 750
212.779 209.433 750
238.517 196.387 750
152.432 155.849 750
243.381 223.909 750
197.786 215.904 750
230.005 206.048 750
207.874 161.898 750
151.265 165.454 750
221.017 246.833 750
235.145 250.001 651.82
226.33 158.644 750
162.371 243.586 750
204.542 231.638 750
195.234 163.673 750
172.687 174.937 750
174.526 152.155 750
162.171 167.955 750
198.977 179.924 750
197.31 227.776 750
226.627 169.713 750
196.483 163.188 750
150.68 160.494 750
211.141 169.403 750
219.601 217.945 750
151.236 214.123 750
223.858 236.497 750
149.999 248.771 706.2
189.055 199.7 750
233.985 243.349 750
230.099 197.826 750
238.941 155.428 750
193.895 220.37 750
244.16 200.692 750
217.908 188.133 750
200.007 209.4 750
175.036 183.592 750
212.357 215.798 750
198.723 208.176 750
150.323 216.089 750
200.203 218.383 750
182.549 186.258 750
172.631 228.807 750
224.638 224.38 750
149.997 223.663 700.76
213.509 156.578 750
166.067 185.807 750
237.943 149.998 725.4
240.031 187.832 750
206.221 175.435 750
187.402 220.065 750
204.386 221.986 750
185.247 227.174 750
240.356 204.593 750
219.44 152.105 750
248.079 161.871 750
229.118 224.425 750
209.673 163.161 750
151.118 192.295 750
245.999 221.95 750
250 212.297 674.3
250.001 235.696 744.26
222.661 152.006 750
250.001 234.328 658.24
200.428 163.497 750
149.999 211.418 726.74
220.517 182.727 750
193.635 160.366 750
182.746 165.979 750
232.81 206.734 750
174.866 164.327 750
200.367 159.553 750
149.997 199.459 726.88
182.272 186.923 750
166.284 243.615 750
212.104 159.658 750
180.322 220.661 750
209.66 221.171 750
248.664 173.337 750
239.974 213.677 750
235.312 172.918 750
209.345 153.642 750
224.9 149.999 653.28
219.45 244.486 750
224.013 235.831 750
247.895 150.634 750
214.364 197.732 750
218.675 149.997 665.38
220.571 207.634 750
216.693 219.673 750
224.138 185.817 750
250.001 176.812 675.06
216.219 196.497 750
150 225.593 747.64
172.669 219.694 750
160.37 199.709 750
190.304 218.377 750
172.356 156.162 750
191.914 225.903 750
222.141 185.162 750
182.305 237.823 750
149.998 200.726 731.98
216.095 166.503 750
236.509 205.053 750
228.946 228.617 750
215.747 206.276 750
238.506 240.438 750
198.392 169.537 750
210.836 210.44 750
226.265 235.248 750
150.291 212.026 750
175.459 202.37 750
217.789 209.211 750
160.774 187.328 750
230.504 223.909 750
170.415 207.2 750
246.55 174.627 750
221.155 250.001 684.9
234.233 186.549 750
202.719 184.291 750
149.999 247.104 726.02
202.1 217.844 750
171.475 216.693 750
245.282 213.288 750
231.367 181.592 750
228.47 246.453 750
198.788 230.285 750
179.526 250.001 736.42
213.146 195.979 750
188.047 243.35 750
226.094 186.358 750
184.418 242.778 750
179.705 188.901 750
173.046 231.974 750
246.59 231.342 750
237.243 221.794 750
160.201 219.573 750
188.772 216.081 750
197.538 169.054 750
179.246 203.816 750
223.847 222.11 750
176.802 177.434 750
207.446 160.451 750
151.344 250.001 696.42
201.798 157.828 750
226.633 186.711 750
171.498 189.448 750
181.728 167.041 750
170.575 195.324 750
182.856 205.804 750
192.511 207.327 750
199.672 226.57 750
170.688 153.683 750
200.484 216.956 750
227.926 220.23 750
191.013 170.612 750
197.981 150.168 750
211.797 203.949 750
204.728 217.29 750
156.438 165.333 750
211.919 164.769 750
242.18 153.18 750
195.73 245.268 750
249.426 241.539 750
222.258 243.125 750
227.779 173.521 750
197.268 152.92 750
179.271 250.001 732.74
211.732 161.513 750
242.994 163.198 750
156.967 174.233 750
217.022 230.71 750
185.975 156.259 750
173.937 242.335 750
233.195 150.647 750
195.302 208.675 750
217.556 175.833 750
157.683 220.378 750
221.709 151.85 750
174.288 241.855 750
151.598 206.976 750
229.842 218.313 750
209.306 192.322 750
195.195 214.851 750
243.224 200.296 750
186.596 167.817 750
210.934 152.521 750
236.944 245.749 750
214.772 236.952 750
246.26 225.402 750
168.171 192.196 750
234.46 191.508 750
171.871 236.943 750
198.275 150 683.06
179.698 245.578 750
215.8 237.191 750
171.468 211.646 750
201.804 237.854 750
190.824 210.579 750
157.978 151.23 750
178.743 232.614 750
230.737 208.101 750
199.252 153.907 750
240.03 208.845 750
204.177 224.729 750
228.735 234.54 750
201.954 200.788 750
219.68 210.354 750
149.999 224.566 745.28
171.167 220.673 750
228.111 163.674 750
240.413 182.957 750
151.426 175.677 750
152.442 223.663 750
150 246.348 703.64
168.461 245.901 750
221.571 227.749 750
250 167.983 719.04
200.172 208.887 750
172.86 224.583 750
220.315 175.19 750
239.156 202.996 750
236.747 166.579 750
199.292 179.688 750
194.726 192.739 750
231.323 180.154 750
234.204 235.364 750
161.592 226.503 750
175.599 166.155 750
205.529 186.434 750
223.69 178.174 750
235.392 229.683 750
205.022 239.629 750
230.793 193.693 750
160.32 210.098 750
186.706 225.565 750
172.525 171.343 750
180.443 229 750
186.338 219.735 750
223.465 222.248 750
225.017 229.627 750
193.819 241.761 750
153.426 239.008 750
228.74 197.24 750
212.362 206.277 750
197.1 205.825 750
179.946 250.001 677.1
204.706 200.908 750
171.615 200.084 750
200.918 231.185 750
244.216 216.538 750
160.857 221.889 750
199.945 199.759 750
224.461 182.062 750
200.175 173.661 750
168.801 240.466 750
217.863 151.389 750
173.457 250.001 693.14
250.001 177.788 680.5
233.432 239.682 750
186.6 202.065 750
213.783 250.001 746.4
244.09 209.167 750
191.479 226.903 750
150 158.308 698.42
175.802 233.181 750
220.067 217.064 750
248.688 250.001 656.64
208.364 219.679 750
239.713 182.537 750
167.367 228.43 750
223.513 192.194 750
175.874 194.779 750
242.658 233.567 750
233.527 179.36 750
209.21 215.007 750
175.076 198.557 750
222.854 250.001 695.18
227.005 156.528 750
183.839 169.131 750
185.998 250.002 713.52
228.511 244.814 750
172.744 243.619 750
167.233 157.627 750
216.588 214.549 750
207.634 151.534 750
230.036 217.159 750
217.048 188.657 750
246.432 160.69 750
194.446 171.266 750
217.818 174.121 750
174.073 183.957 750
247.312 150 699.28
152.1 157.312 750
199.867 175.418 750
152.077 198.861 750
172.022 220.831 750
198.512 178.36 750
207.823 221.634 750
208.857 159.427 750
189.557 183.799 750
204.895 241.488 750
242.018 232.034 750
195.803 181.303 750
209.622 208.593 750
228.088 238.857 750
232.349 229.438 750
213.183 247.4 750
192.66 184.688 750
175.399 215.311 750
193.915 230.794 750
212.328 150.721 750
188.409 225.139 750
250 179.354 733.36
149.998 218.337 652.08
250 188.522 746.96
212.348 208.764 750
192.988 149.999 707.44
229.165 168.537 750
167.019 154.718 750
149.998 222.665 658.22
239.294 194.887 750
214.091 184.25 750
248.274 244.726 750
221.453 250.001 704.32
201.518 170.943 750
189.957 247.113 750
182.755 218.325 750
239.672 250 719.6
160.127 149.999 678.7
198.675 243.849 750
217.261 167.402 750
214.362 199.764 750
206.278 195.914 750
169.713 196.55 750
235.565 170.237 750
160.089 196.222 750
217.97 177.878 750
165.912 183.68 750
152.008 224.694 750
230.977 149.999 731.94
158.323 175.675 750
159.967 198.419 750
219.666 216.551 750
183.706 227.982 750
250.001 159.813 664.7
181.433 163.288 750
236.757 151.689 750
174.647 168.996 750
187.297 217.549 750
235.977 205.082 750
196.073 212.886 750
186.094 185.455 750
245.006 228.731 750
250.001 216.262 670.94
219.089 149.998 727.16
243.842 207.407 750
178.345 203.459 750
198.032 214.981 750
189.268 173.219 750
175.651 236.326 750
155.665 158.934 750
211.942 156.239 750
167.742 245.654 750
229.965 242.271 750
233.272 201.406 750
171.573 215.38 750
241.105 237.421 750
221.276 209.512 750
154.264 194.954 750
171.539 190.459 750
208.921 229.614 750
229.362 159.378 750
217.772 191.122 750
245.195 149.999 683.24
239.611 225.656 750
164.038 150 738.76
209.479 198.296 750
250 173.26 701.84
188.32 184.984 750
160.543 244.913 750
238.878 160.375 750
224.504 174.943 750
232.309 229.694 750
220.228 233.517 750
153.006 191.625 750
172.315 190.826 750
227.888 161.302 750
149.999 228.626 663.32
180.279 244.268 750
188.072 200.469 750
192.406 244.305 750
153.396 204.033 750
218.382 248.308 750
180.819 217.912 750
172.866 232.167 750
222.02 227.957 750
214.687 220.385 750
196.206 175.15 750
150 195.245 745.28
242.826 217.745 750
236.502 231.437 750
193.797 162.714 750
171.52 191.533 750
227.145 244.654 750
248.137 242.806 750
232.223 237.013 750
162.922 192.169 750
176.875 175.187 750
179.254 250.002 677.72
247.009 184.266 750
223.251 236.052 750
217.031 149.998 728.84
214.937 184.391 750
221.886 176.315 750
218.865 224.573 750
157.123 167.136 750
151.931 164.822 750
237.701 240.227 750
250.002 196.848 741.48
242.247 197.54 750
161.059 211.441 750
197.471 216.473 750
190.998 206.971 750
202.98 236.396 750
250.001 205.239 709.04
167.479 150.656 750
248.532 188.444 750
241.368 241.478 750
199.789 212.922 750
159.498 181.146 750
182.736 190.123 750
157.547 234.708 750
250 155.355 731.82
211.026 227.63 750
233.859 234.898 750
190.589 180.95 750
226.839 170.449 750
231.218 223.587 750
223.758 244.879 750
201.002 151.011 750
150 212.406 657.42
171.858 164.556 750
180.459 208.642 750
192.474 250 717.96
243.424 245.559 750
186.142 157.883 750
159.961 182.127 750
185.745 163.15 750
149.998 229.231 657.18
181.44 156.885 750
166.864 190.216 750
224.964 231.501 750
193.761 230.997 750
164.749 167.307 750
155.832 153.163 750
204.35 235.933 750
193.078 213.522 750
203.66 218.28 750
173.133 211.225 750
250.001 203.306 696.36
249.437 157.573 750
250.001 237.509 723.22
190.261 197.967 750
164.812 231.701 750
183.902 176.309 750
151.146 182.121 750
157.845 173.749 750
250.002 248.581 681.16
204.211 245.099 750
220.662 205.268 750
156.226 236.829 750
236.026 216.554 750
181.872 228.384 750
212.058 220.889 750
210.43 174.293 750
200.554 205.35 750
249.753 226.666 750
170.045 154.373 750
170.306 201.756 750
236.111 200.225 750
190.373 164.653 750
243.383 210.083 750
213.694 236.32 750
176.568 209.283 750
214.769 231.087 750
181.522 195.963 750
239.21 203.883 750
177.648 208.999 750
152.163 198.937 750
203.451 159.635 750
207.203 181.447 750
200.132 191.716 750
207.115 150.57 750
170.219 187.734 750
191.851 191.091 750
211.923 200.443 750
165.285 227.285 750
248.972 160.36 750
149.999 159.275 698.38
159.421 241.712 750
201.788 208.807 750
153.059 164.354 750
150.947 178.799 750
173.047 177.976 750
242.814 170.691 750
153.525 226.259 750
200.601 194.164 750
231.161 184.775 750
154.534 187.609 750
223.151 235.099 750
161.911 235.904 750
175.991 233.483 750
203.302 177.452 750
213.356 153.293 750
207.58 205.606 750
209.992 185.474 750
207.936 212.546 750
249.6 206.117 750
155.857 224.703 750
177.596 191.895 750
189.177 157.222 750
213.822 236.621 750
250.001 166.186 710.5
198.778 160.171 750
230.962 204.518 750
240.709 186.026 750
216.418 186.278 750
229.548 172.721 750
174.045 150 711.32
184.126 164.683 750
173.151 173.485 750
151.694 243.51 750
233.308 189.122 750
203.521 209.632 750
157.218 202.915 750
236.393 160.74 750
150 243.053 746.08
167.023 197.425 750
235.326 181.716 750
166.667 185.859 750
225.391 181.183 750
250 150.217 690.2
224.567 202.361 750
193.698 178.642 750
175.059 189.439 750
250.001 231.738 740.18
196.656 235.851 750
193.732 157.552 750
159.079 213.703 750
190.443 206.64 750
237.42 153.324 750
161.756 186.545 750
178.806 223.113 750
211.835 196.992 750
170.562 163.311 750
149.997 200.194 653.38
174.64 190.463 750
213.186 245.025 750
174.188 195.988 750
197.221 177.478 750
151.297 155.318 750
228.182 246.278 750
150 233.141 676.52
157.538 164.678 750
226.813 240.418 750
172.204 249.4 750
177.887 192.126 750
167.626 203.267 750
240.934 241.363 750
232.802 158.306 750
154.891 188.906 750
186.587 244.321 750
207.77 188.509 750
229.45 182.601 750
174.918 241.36 750
191.837 233.683 750
169.805 158.343 750
182.015 172.104 750
197.885 172.368 750
157.243 231.678 750
188.2 181.907 750
197.296 234.945 750
233.394 209.859 750
187.503 221.449 750
178.829 173.097 750
189.69 215.883 750
188.882 173.925 750
198.321 250 734.76
239.065 201.093 750
198.518 187.471 750
154.255 241.778 750
212.727 197.255 750
179.501 234.241 750
149.999 180.435 677.1
239.131 171.885 750
220.964 200.564 750
173.084 208.411 750
186.86 222.635 750
184.555 154.549 750
174.932 212.602 750
250.002 229.331 676.88
232.414 218.171 750
247.831 201.894 750
164.261 212.426 750
179.379 212.797 750
242.274 208.346 750
239.935 244.088 750
207.868 166.017 750
173.806 181.713 750
235.834 185.837 750
217.655 176.725 750
230.7 178.408 750
247.852 188.707 750
185.263 247.975 750
250.001 242.554 721.66
235.939 246.962 750
171.341 250.001 680.66
216.526 189.22 750
162.066 164.823 750
157.838 250.003 673.4
246.295 243.525 750
204.529 185.575 750
225.611 190.687 750
179.197 208.992 750
190.215 242.794 750
197.301 250.002 658.26
197.921 194.402 750
216.44 185.208 750
211.017 224.501 750
238.235 213.682 750
236.765 182.766 750
239.21 179.415 750
184.048 150.736 750
200.649 207.993 750
245.203 154.964 750
197.976 235.976 750
188.077 239.257 750
193.958 181.636 750
194.927 164.44 750
233.462 161.467 750
206.996 230.234 750
226.118 157.121 750
208.269 184.043 750
216.661 207.093 750
230.302 162.751 750
242.164 169.997 750
236.122 171.297 750
230.148 181.951 750
247.77 152.272 750
238.431 157.189 750
201.728 184.802 750
160.067 152.216 750
187.134 183.51 750
237.581 165.689 750
243.853 242.72 750
239.121 202.598 750
235.233 235.837 750
157.365 235.932 750
242.45 195.974 750
181.906 185.914 750
186.823 190.645 750
239.867 219.71 750
217.68 209.883 750
243.119 248.288 750
152.831 226.981 750
213.943 179.133 750
174.066 245.748 750
191.521 175.73 750
189.888 226.03 750
162.772 173.439 750
223.014 209.324 750
157.079 212.331 750
216.1 238.697 750
219.232 163.058 750
212.697 216.127 750
190.095 224.023 750
219.981 233.379 750
163.026 179.319 750
183.114 151.666 750
231.459 245.178 750
196.157 240.511 750
177.143 197.547 750
151.885 222.773 750
202.553 231.032 750
160.383 208.984 750
230.216 169.596 750
188.262 248.634 750
216.663 193.461 750
209.537 154.16 750
194.815 185.745 750
175.308 203.708 750
234.584 201.764 750
168.75 212.414 750
208.641 168.757 750
233.34 164.098 750
249.452 181.455 750
242.57 161.474 750
227.021 195.903 750
239.117 250.001 657.84
196.22 193.365 750
248.392 207.924 750
180.229 195.062 750
190.68 223.567 750
194.414 190.227 750
223.723 203.132 750
169.73 248.368 750
244.308 221.782 750
149.997 249.101 701.08
248.16 154.82 750
192.161 149.999 749.98
206.705 226.911 750
217.013 153.932 750
239.691 151.597 750
222.29 155.604 750
150 226.895 681.7
166.864 200.713 750
206.444 202.474 750
231.595 186.209 750
183.03 246.492 750
154.512 193.568 750
156.147 150.007 750
188.196 243.468 750
211.356 164.29 750
187.865 222.349 750
149.999 189.012 706.48
215.524 235.304 750
207.715 169.179 750
190.75 153.444 750
155.554 184.523 750
227.185 238.778 750
153.667 177.411 750
246.315 208.29 750
240.956 193.913 750
250.004 205.954 722.86
209.316 174.139 750
223.252 233.57 750
162.349 199.896 750
200.384 213.749 750
160.665 212.135 750
238.454 234.934 750
233.353 200.12 750
250 208.949 703.34
174.381 161.812 750
208.257 205.943 750
229.081 208.201 750
227.18 235.384 750
219.251 156.609 750
215.991 223.37 750
225.184 197.102 750
152.62 169.463 750
206.474 191.3 750
218.298 238.052 750
181.779 180.907 750
192.485 167.835 750
149.997 226.734 669.58
176.517 220.989 750
188.809 207.882 750
151.119 178.537 750
240.785 248.563 750
184.91 232.175 750
154.846 208.554 750
162.7 203.69 750
200.736 250.002 678.16
159.796 243.302 750
242.831 236.147 750
153.53 250 704.86
211.446 204.592 750
248.568 192.035 750
151.92 167.165 750
161.991 150.827 750
156.04 193.086 750
236.981 246.254 750
185.032 163.72 750
200.038 160.464 750
208.523 188.984 750
217.335 173.337 750
231.087 231.741 750
217.524 208.334 750
207.404 250 704.14
189.167 227.542 750
186.767 180.768 750
233.643 236.386 750
199.716 156.923 750
226.006 185.89 750
196.665 179.998 750
214.573 200.897 750
213.429 250.001 713.2
201.34 185.272 750
153.665 169.27 750
210.01 152.229 750
176.094 186.008 750
209.644 212.778 750
215.165 165.211 750
226.486 169.46 750
182.478 229.181 750
208.679 153.949 750
175.705 171.434 750
250 168.435 703.62
207.004 191.88 750
228.417 229.256 750
173.283 213.655 750
156.274 184.43 750
247.588 238.85 750
223.88 201.449 750
170.86 216.167 750
238.764 235.247 750
188.287 226.491 750
209.556 196.059 750
228.432 181.934 750
191.964 166.182 750
189.516 150.69 750
170.304 235.439 750
204.648 170.477 750
150.163 240.602 750
186.848 172.874 750
249.419 172.176 750
157.42 211.098 750
149.999 167.213 744.86
197.144 205.03 750
195.315 238.219 750
236.687 221.296 750
171.344 196.797 750
217.99 221.13 750
202.433 235.054 750
244.727 191.088 750
166.139 220.575 750
204.716 213.443 750
180.783 183.246 750
169.479 241.24 750
216.258 214.511 750
218.905 222.472 750
222.732 154.014 750
223.559 199.57 750
242.302 215.227 750
218.096 155.167 750
194.155 229.302 750
250 204.143 663.46
194.629 199.264 750
204.367 176.425 750
195.611 246.284 750
247.036 196.416 750
237.479 211.413 750
247.562 219.867 750
227.465 217.036 750
193.353 219.617 750
175.527 250 667.72
189.831 173.441 750
210.146 250 675.2
191.507 162.687 750
182.221 155.022 750
236.782 209.224 750
225.4 207.244 750
201.239 170.764 750
232.24 207.493 750
202.373 218.276 750
226.421 151.528 750
153.541 153.727 750
154.241 181.266 750
194.015 213.387 750
151.753 214.746 750
164.404 194.634 750
201.212 174.483 750
201.973 227.651 750
178.948 240.353 750
243.339 217.642 750
171.802 188.058 750
225.888 170.446 750
211.318 188.924 750
221.295 218.621 750
231.211 214.754 750
210.97 244.362 750
215.587 209.595 750
213.59 213.567 750
242.623 202.216 750
150.249 218.666 750
189.758 223.152 750
153.471 230.457 750
158.118 241.111 750
169.929 188.159 750
193.953 194.102 750
242.007 188.807 750
233.333 240.251 750
188.646 186.778 750
250.001 209.108 694.96
226.177 176.147 750
250.002 245.977 721.22
216.067 247.355 750
231.893 195.82 750
151.362 169.468 750
177.287 214.149 750
162.295 204.959 750
231.747 241.546 750
226.87 186.707 750
170.027 212.862 750
163.617 211.183 750
177.852 227.675 750
175.489 218.683 750
208.177 180.819 750
162.205 173.587 750
250.001 234.584 734.8
202.473 160.789 750
226.495 227.022 750
180.162 184.353 750
171.33 166.222 750
171.434 167.784 750
174.204 181.636 750
161.563 149.997 740.2
